year,pos,nltk_freq,spacy_freq,abs_diff
1978,PROPN,0.0,0.04871240770754547,0.04871240770754547
1978,NOUN,0.253319618477651,0.1415901314604718,0.11172948701717919
1978,.,0.0,0.0,0.0
1978,PRT,0.040957546287637925,0.0,0.040957546287637925
1978,NUM,0.003039087338694595,0.0031514496668467494,0.00011236232815215429
1978,DET,0.07667851131475593,0.07185305240410589,0.004825458910650046
1978,AUX,0.0,0.06460471817035837,0.06460471817035837
1978,PART,0.0,0.03858274806410949,0.03858274806410949
1978,PUNCT,0.0,4.502070952638214e-05,4.502070952638214e-05
1978,ADP,0.08336450345988405,0.08198271204754187,0.0013817914123421815
1978,ADV,0.07508883486066953,0.06609040158472898,0.008998433275940548
1978,PRON,0.1590611557882925,0.18661084098685396,0.027549685198561463
1978,SCONJ,0.0,0.024176121015667205,0.024176121015667205
1978,INTJ,0.0,0.016117414010444805,0.016117414010444805
1978,CCONJ,0.0,0.02660723933009184,0.02660723933009184
1978,ADJ,0.05825696652328408,0.0519088780839186,0.006348088439365483
1978,CONJ,0.02763231718720778,0.0,0.02763231718720778
1979,VERB,0.22281487445277512,0.17931569254628282,0.043499181906492296
1979,SYM,0.0,4.846370068818455e-05,4.846370068818455e-05
1979,X,0.0010567101091933778,0.00024231850344092276,0.0008143916057524551
1979,PROPN,0.0,0.04434428612968886,0.04434428612968886
1979,NOUN,0.24349620087555982,0.1364253174372395,0.1070708834383203
1979,.,0.0,0.0,0.0
1979,PRT,0.034418557842298594,0.0,0.034418557842298594
1979,NUM,0.0036733256176722188,0.0030532131433556268,0.000620112474316592
1979,DET,0.07623408644895084,0.0715324222157604,0.004701664233190447
1979,AUX,0.0,0.06537753222836096,0.06537753222836096
1979,PART,0.0,0.04022487157119318,0.04022487157119318
1979,PUNCT,0.0,9.69274013763691e-05,9.69274013763691e-05
1979,ADP,0.08091380264680723,0.07792963070660075,0.002984171940206476
1979,ADV,0.07381874905650883,0.06455364931666183,0.009265099739847002
1979,PRON,0.17355205555276002,0.1960356692837065,0.022483613730946483
1979,SCONJ,0.0,0.0219540564117476,0.0219540564117476
1979,INTJ,0.0,0.021566346806242125,0.021566346806242125
1979,CCONJ,0.0,0.030047494426674422,0.030047494426674422
1979,ADJ,0.05912544658581996,0.04725210817097993,0.011873338414840028
1979,CONJ,0.030896190811654,0.0,0.030896190811654
1980,VERB,0.21333333333333335,0.1834662413609782,0.029867091972355153
1980,SYM,0.0,0.0,0.0
1980,X,0.0014384508990318119,0.0004784688995215311,0.0009599819995102807
1980,PROPN,0.0,0.048006379585326955,0.048006379585326955
1980,NOUN,0.2657261410788382,0.13636363636363635,0.12936250471520183
1980,.,0.0,0.0,0.0
1980,PRT,0.03839557399723375,0.0,0.03839557399723375
1980,NUM,0.004813278008298756,0.005050505050505051,0.00023722704220629533
1980,DET,0.0766804979253112,0.07049441786283892,0.006186080062472288
1980,AUX,0.0,0.06618819776714513,0.06618819776714513
1980,PART,0.0,0.038755980861244016,0.038755980861244016
1980,PUNCT,0.0,0.0,0.0
1980,ADP,0.08531120331950208,0.08410419989367358,0.0012070034258284956
1980,ADV,0.06744121715076072,0.05879851143009038,0.008642705720670343
1980,PRON,0.16055325034578147,0.1886762360446571,0.02812298569887564
1980,SCONJ,0.0,0.022328548644338118,0.022328548644338118
1980,INTJ,0.0,0.018128654970760234,0.018128654970760234
1980,CCONJ,0.0,0.028017012227538544,0.028017012227538544
1980,ADJ,0.057427385892116184,0.05114300903774588,0.006284376854370305
1980,CONJ,0.028879668049792532,0.0,0.028879668049792532
1981,VERB,0.2158508421111925,0.1795052238401992,0.03634561827099328
1981,SYM,0.0,0.0,0.0
1981,X,0.0009575846335830564,0.0015698587127158557,0.0006122740791327993
1981,PROPN,0.0,0.03670221404211552,0.03670221404211552
1981,NOUN,0.2480144200980116,0.14052942131759866,0.10748499878041295
1981,.,0.0,0.0,0.0
1981,PRT,0.03683884413901876,0.0,0.03683884413901876
1981,NUM,0.006477778403650087,0.006225301791804255,0.0002524766118458324
1981,DET,0.08150735087027544,0.07578628268283441,0.005721068187441031
1981,AUX,0.0,0.061116223677800036,0.061116223677800036
1981,PART,0.0,0.039300600876955555,0.039300600876955555
1981,PUNCT,0.0,0.0,0.0
1981,ADP,0.08466174731031376,0.08092892329345532,0.003732824016858441
1981,ADV,0.07136821945586662,0.06301088074487089,0.008357338710995726
1981,PRON,0.17326649017067539,0.20402749959400207,0.030761009423326685
1981,SCONJ,0.0,0.020299897147187787,0.020299897147187787
1981,INTJ,0.0,0.02067882856060196,0.02067882856060196
1981,CCONJ,0.0,0.03036864613219293,0.03036864613219293
1981,ADJ,0.04956908691488762,0.039950197585665564,0.009618889329222058
1981,CONJ,0.031487635892525206,0.0,0.031487635892525206
1982,VERB,0.2259620538106978,0.18307248764415157,0.04288956616654624
1982,SYM,0.0,0.0,0.0
1982,X,0.0020902561903741023,0.00010296540362438221,0.00198729078674972
1982,PROPN,0.0,0.03737644151565074,0.03737644151565074
1982,NOUN,0.2537249437238718,0.1429674629324547,0.11075748079141709
1982,.,5.359631257369493e-05,0.0,5.359631257369493e-05
1982,PRT,0.035051988423196484,0.0,0.035051988423196484
1982,NUM,0.003751741880158645,0.004015650741350906,0.00026390886119226093
1982,DET,0.0760531675420731,0.07125205930807249,0.004801108234000609
1982,AUX,0.0,0.07506177924217462,0.07506177924217462
1982,PART,0.0,0.03758237232289951,0.03758237232289951
1982,PUNCT,0.0,0.0001544481054365733,0.0001544481054365733
1982,ADP,0.08709400793225426,0.08329901153212521,0.00379499640012905
1982,ADV,0.06994318790867188,0.057866556836902804,0.012076631071769074
1982,PRON,0.16668453210419124,0.19820840197693576,0.031523869872744525
1982,SCONJ,0.0,0.022189044481054365,0.022189044481054365
1982,INTJ,0.0,0.014621087314662273,0.014621087314662273
1982,CCONJ,0.0,0.02337314662273476,0.02337314662273476
1982,ADJ,0.05568656876406903,0.048857084019769355,0.006829484744299674
1982,CONJ,0.02390395540786794,0.0,0.02390395540786794
1983,VERB,0.21779559802081555,0.18204949316698815,0.0357461048538274
1983,SYM,0.0,0.0,0.0
1983,X,0.0013222999488141955,0.0002051955513604465,0.001117104397453749
1983,PROPN,0.0,0.04399392621167973,0.04399392621167973
1983,NOUN,0.26190069953932776,0.14010752246891287,0.1217931770704149
1983,.,0.0,0.0,0.0
1983,PRT,0.035104930899163965,0.0,0.035104930899163965
1983,NUM,0.007805835181709606,0.008166782944145771,0.0003609477624361649
1983,DET,0.07955127111414434,0.07522468912873968,0.004326581985404657
1983,AUX,0.0,0.06755037550785899,0.06755037550785899
1983,PART,0.0,0.037673903229777976,0.037673903229777976
1983,PUNCT,0.0,0.0,0.0
1983,ADP,0.08321958710117727,0.08129847744900891,0.0019211096521683652
1983,ADV,0.07106295853949839,0.06320022981901752,0.007862728720480869
1983,PRON,0.15829210032417676,0.19111913653711987,0.03282703621294311
1983,SCONJ,0.0,0.02220215865720031,0.02220215865720031
1983,INTJ,0.0,0.015594861903393934,0.015594861903393934
1983,CCONJ,0.0,0.02745516477202774,0.02745516477202774
1983,ADJ,0.055451288176079166,0.04415808265276809,0.011293205523311076
1983,CONJ,0.028493431155092987,0.0,0.028493431155092987
1984,VERB,0.21526738967838444,0.18923891581403698,0.02602847386434745
1984,SYM,0.0,0.0,0.0
1984,X,0.0018231114435302918,0.0013911326512295818,0.00043197879230071003
1984,PROPN,0.0,0.04900376952073236,0.04900376952073236
1984,NOUN,0.27346671652954374,0.14499192245557352,0.12847479407397022
1984,.,0.0,0.0,0.0
1984,PRT,0.032909498878085267,0.0,0.032909498878085267
1984,NUM,0.004581151832460733,0.004352898940944175,0.0002282528915165576
1984,DET,0.08325542258788332,0.08005744031592174,0.0031979822719615802
1984,AUX,0.0,0.05537605456830012,0.05537605456830012
1984,PART,0.0,0.0341949380721594,0.0341949380721594
1984,PUNCT,0.0,0.0,0.0
1984,ADP,0.09213724756918475,0.0854873451803985,0.006649902388786252
1984,ADV,0.06324794315632012,0.05833782085801472,0.004910122298305404
1984,PRON,0.1520194465220643,0.18654640100520553,0.03452695448314122
1984,SCONJ,0.0,0.021629868964279302,0.021629868964279302
1984,INTJ,0.0,0.01812959971279842,0.01812959971279842
1984,CCONJ,0.0,0.025937892658409623,0.025937892658409623
1984,ADJ,0.05455310396409873,0.04532399928199605,0.009229104682102682
1984,CONJ,0.026738967838444278,0.0,0.026738967838444278
1985,VERB,0.21849331142924197,0.18015418601505792,0.03833912541418405
1985,SYM,0.0,0.0,0.0
1985,X,0.0014081201595869514,0.00013525089040169515,0.0012728692691852564
1985,PROPN,0.0,0.044407375681889905,0.044407375681889905
1985,NOUN,0.2633184698427599,0.13822640999053243,0.1250920598522275
1985,.,4.693733865289838e-05,0.0,4.693733865289838e-05
1985,PRT,0.03867636704998827,0.0,0.03867636704998827
1985,NUM,0.005303919267777517,0.004959199314728822,0.0003447199530486949
1985,DET,0.0810607838535555,0.0777241783508408,0.0033366055027146957
1985,AUX,0.0,0.06884270321446283,0.06884270321446283
1985,PART,0.0,0.03877192191515261,0.03877192191515261
1985,PUNCT,0.0,4.5083630133898384e-05,4.5083630133898384e-05
1985,ADP,0.08467495892982868,0.08317929759704251,0.001495661332786169
1985,ADV,0.06303684581084253,0.05838330102339841,0.004653544787444119
1985,PRON,0.16348275052804506,0.19593345656192238,0.03245070603387731
1985,SCONJ,0.0,0.01979171362878139,0.01979171362878139
1985,INTJ,0.0,0.01726703034128308,0.01726703034128308
1985,CCONJ,0.0,0.026960010820071233,0.026960010820071233
1985,ADJ,0.05308613001642807,0.04521888102430008,0.007867248992127991
1985,CONJ,0.027411405773292655,0.0,0.027411405773292655
1986,VERB,0.22436156366410842,0.17822507650532304,0.04613648715878538
1986,SYM,0.0,0.0,0.0
1986,X,0.002827521206409048,0.00034481272358950044,0.002482708482819548
1986,PROPN,0.0,0.04930821947329857,0.04930821947329857
1986,NOUN,0.27247430546205287,0.13947674669195292,0.13299755877009994
1986,.,0.0,0.0,0.0
1986,PRT,0.03594991248148647,0.0,0.03594991248148647
1986,NUM,0.004533010188052601,0.004439463816214818,9.35463718377827e-05
1986,DET,0.08442170459135587,0.08124649799577605,0.0031752065955798214
1986,AUX,0.0,0.06986767811732253,0.06986767811732253
1986,PART,0.0,0.039998275936382055,0.039998275936382055
1986,PUNCT,0.0,8.620318089737511e-05,8.620318089737511e-05
1986,ADP,0.07423365199048516,0.07008318606956597,0.004150465920919194
1986,ADV,0.0622952291189803,0.05555795008835826,0.006737279030622038
1986,PRON,0.15856559400385978,0.189129778888841,0.03056418488498122
1986,SCONJ,0.0,0.02150769363389509,0.02150769363389509
1986,INTJ,0.0,0.02995560536183785,0.02995560536183785
1986,CCONJ,0.0,0.022111115900176715,0.022111115900176715
1986,ADJ,0.057403168619002735,0.04866169561656825,0.008741473002434483
1986,CONJ,0.022934338674206724,0.0,0.022934338674206724
1987,VERB,0.22165316317534947,0.19029610556807208,0.03135705760727739
1987,SYM,0.0,0.0,0.0
1987,X,0.0023508668821627977,0.002132281943997425,0.0002185849381653726
1987,PROPN,0.0,0.04336981010621178,0.04336981010621178
1987,NOUN,0.258469417740649,0.1335693595107821,0.12490005822986691
1987,.,0.0,0.0,0.0
1987,PRT,0.03820158683514546,0.0,0.03820158683514546
1987,NUM,0.0034423407917383822,0.0032185387833923397,0.00022380200834604255
1987,DET,0.07249905545527056,0.06887672996459607,0.0036223254906744967
1987,AUX,0.0,0.06429031219826199,0.06429031219826199
1987,PART,0.0,0.0426456388799485,0.0426456388799485
1987,PUNCT,0.0,4.023173479240425e-05,4.023173479240425e-05
1987,ADP,0.08055917047982872,0.0766012230447377,0.003957947435091022
1987,ADV,0.07350656983334034,0.06332475056324428,0.010181819270096051
1987,PRON,0.1685907392636749,0.19858384293530737,0.029993103671632465
1987,SCONJ,0.0,0.021202124235597038,0.021202124235597038
1987,INTJ,0.0,0.02405857740585774,0.02405857740585774
1987,CCONJ,0.0,0.02337463791438687,0.02337463791438687
1987,ADJ,0.056672683766424585,0.04441583521081429,0.012256848555610295
1987,CONJ,0.024054405776415766,0.0,0.024054405776415766
1988,VERB,0.2258676575223338,0.18224352390733767,0.04362413361499612
1988,SYM,0.0,0.0,0.0
1988,X,0.001383508577753182,0.00011411617026132602,0.001269392407491856
1988,PROPN,0.0,0.03822891703754422,0.03822891703754422
1988,NOUN,0.25029646612380424,0.1280383430332078,0.12225812309059644
1988,.,0.0,0.0,0.0
1988,PRT,0.035892165388568265,0.0,0.035892165388568265
1988,NUM,0.004071468100245079,0.0045266080870325996,0.00045513998678752086
1988,DET,0.0660131235670804,0.06245958385636578,0.0035535397107146205
1988,AUX,0.0,0.07934877705504204,0.07934877705504204
1988,PART,0.0,0.04153828597512268,0.04153828597512268
1988,PUNCT,0.0,7.607744684088402e-05,7.607744684088402e-05
1988,ADP,0.08324768756423433,0.07794134428848568,0.005306343275748651
1988,ADV,0.07166574432761483,0.06234546768610445,0.009320276641510375
1988,PRON,0.1830579492449996,0.21510898094259956,0.03205103169759996
1988,SCONJ,0.0,0.023317737456730953,0.023317737456730953
1988,INTJ,0.0,0.017878200007607745,0.017878200007607745
1988,CCONJ,0.0,0.023317737456730953,0.023317737456730953
1988,ADJ,0.054549766779982606,0.04351629959298566,0.011033467186996944
1988,CONJ,0.023954462803383668,0.0,0.023954462803383668
1989,VERB,0.22907933550690887,0.18084788774443947,0.048231447762469404
1989,SYM,0.0,7.463800567248842e-05,7.463800567248842e-05
1989,X,0.0032215494488433472,0.0008583370652336169,0.0023632123836097303
1989,PROPN,0.0,0.03981937602627258,0.03981937602627258
1989,NOUN,0.25582207731718676,0.1360650843409464,0.11975699297624035
1989,.,0.0,0.0,0.0
1989,PRT,0.03543704393727682,0.0,0.03543704393727682
1989,NUM,0.0043859649122807015,0.004776832363039259,0.0003908674507585577
1989,DET,0.07277596646483465,0.07187639946260636,0.0008995670022282909
1989,AUX,0.0,0.07157784743991641,0.07157784743991641
1989,PART,0.0,0.043551276309897,0.043551276309897
1989,PUNCT,0.0,0.00011195700850873264,0.00011195700850873264
1989,ADP,0.07689023443564665,0.07079414838035528,0.006096086055291369
1989,ADV,0.07254308337214718,0.060046275563516945,0.012496807808630238
1989,PRON,0.17291569632044715,0.20133602030153755,0.0284203239810904
1989,SCONJ,0.0,0.0235482907896701,0.0235482907896701
1989,INTJ,0.0,0.02780265711300194,0.02780265711300194
1989,CCONJ,0.0,0.02436930885206747,0.02436930885206747
1989,ADJ,0.05270920664493091,0.04254366323331841,0.0101655434116125
1989,CONJ,0.02421984163949697,0.0,0.02421984163949697
1990,VERB,0.21151124946936464,0.17544995909462777,0.036061290374736876
1990,SYM,0.0,3.408781019907281e-05,3.408781019907281e-05
1990,X,0.002157917079383048,0.001602127079356422,0.0005557900000266259
1990,PROPN,0.0,0.05644941368966458,0.05644941368966458
1990,NOUN,0.27189755200226406,0.14275974911371694,0.12913780288854712
1990,.,0.0,0.0,0.0
1990,PRT,0.03643696052073015,0.0,0.03643696052073015
1990,NUM,0.005200226404414886,0.005419961821652577,0.000219735417237691
1990,DET,0.07977218055752087,0.07495909462776111,0.004813085929759764
1990,AUX,0.0,0.06616443959640032,0.06616443959640032
1990,PART,0.0,0.03558767384783201,0.03558767384783201
1990,PUNCT,0.0,6.817562039814562e-05,6.817562039814562e-05
1990,ADP,0.08072732418282157,0.0815039541859831,0.000776630003161527
1990,ADV,0.06463138531201358,0.05222252522497955,0.012408860087034033
1990,PRON,0.16867128909013726,0.19787973820561766,0.0292084491154804
1990,SCONJ,0.0,0.021952549768202892,0.021952549768202892
1990,INTJ,0.0,0.01735069539132806,0.01735069539132806
1990,CCONJ,0.0,0.02774747750204527,0.02774747750204527
1990,ADJ,0.05023347955285128,0.04284837742023452,0.007385102132616762
1990,CONJ,0.028760435828498656,0.0,0.028760435828498656
1991,VERB,0.21787045761809168,0.1810803356841732,0.03679012193391848
1991,SYM,0.0,0.0,0.0
1991,X,0.001761645294768323,0.001181986525353611,0.0005796587694147121
1991,PROPN,0.0,0.04574287853118474,0.04574287853118474
1991,NOUN,0.260518661149576,0.14569953902525512,0.11481912212432088
1991,.,0.0,0.0,0.0
1991,PRT,0.03785488958990536,0.0,0.03785488958990536
1991,NUM,0.004547502970215904,0.004333950592963241,0.00021355237725266367
1991,DET,0.08578802900569463,0.08187226665616013,0.003915762349534502
1991,AUX,0.0,0.0652062566486742,0.0652062566486742
1991,PART,0.0,0.037035577794413146,0.037035577794413146
1991,PUNCT,0.0,0.0,0.0
1991,ADP,0.08546028104387726,0.07946889405460777,0.005991386989269487
1991,ADV,0.06407472653529436,0.05913872581852567,0.004936000716768696
1991,PRON,0.1579745175959687,0.19022103148024114,0.03224651388427244
1991,SCONJ,0.0,0.02163035341397108,0.02163035341397108
1991,INTJ,0.0,0.01520822662621646,0.01520822662621646
1991,CCONJ,0.0,0.026043103108624562,0.026043103108624562
1991,ADJ,0.05731492482281126,0.04613687403963595,0.011178050783175311
1991,CONJ,0.026834364373796552,0.0,0.026834364373796552
1992,VERB,0.22172908337306974,0.18772958462842612,0.033999498744643614
1992,SYM,0.0,0.0,0.0
1992,X,0.0007702747313208378,0.00045916925685221815,0.00031110547446861966
1992,PROPN,0.0,0.053475558067250635,0.053475558067250635
1992,NOUN,0.25712504126471775,0.12733116699632666,0.1297938742683911
1992,.,0.0,0.0,0.0
1992,PRT,0.04108131900377801,0.0,0.04108131900377801
1992,NUM,0.005575321864798445,0.005545351794292173,2.997007050627165e-05
1992,DET,0.07427649194879507,0.07272534614297824,0.0015511458058168337
1992,AUX,0.0,0.06555524159367053,0.06555524159367053
1992,PART,0.0,0.042066968070076295,0.042066968070076295
1992,PUNCT,0.0,0.00021192427239333144,0.00021192427239333144
1992,ADP,0.07915489858049371,0.07608081378920599,0.0030740847912877206
1992,ADV,0.06826101309467043,0.05803192992370726,0.010229083170963174
1992,PRON,0.16755309393683748,0.19740745973438825,0.02985436579755077
1992,SCONJ,0.0,0.023346990675332014,0.023346990675332014
1992,INTJ,0.0,0.01737779033625318,0.01737779033625318
1992,CCONJ,0.0,0.02694970330601865,0.02694970330601865
1992,ADJ,0.056853611121299934,0.04570500141282848,0.011148609708471452
1992,CONJ,0.02761985108021861,0.0,0.02761985108021861
1993,VERB,0.21027864609592956,0.17076175040518637,0.03951689569074318
1993,SYM,0.0,0.0,0.0
1993,X,0.0013108803065443179,0.0008103727714748784,0.0005005075350694395
1993,PROPN,0.0,0.05082658022690437,0.05082658022690437
1993,NOUN,0.2645961480286377,0.14784440842787683,0.11675173960076085
1993,.,3.3612315552418406e-05,0.0,3.3612315552418406e-05
1993,PRT,0.03677187321434574,0.0,0.03677187321434574
1993,NUM,0.0070249739504554464,0.0064505672609400325,0.0005744066895154139
1993,DET,0.07831669523713489,0.07688816855753647,0.0014285266795984186
1993,AUX,0.0,0.06285251215559157,0.06285251215559157
1993,PART,0.0,0.036369529983792545,0.036369529983792545
1993,PUNCT,0.0,3.241491085899514e-05,3.241491085899514e-05
1993,ADP,0.08668616180968707,0.08256077795786061,0.004125383851826453
1993,ADV,0.06450203354509092,0.0586709886547812,0.005831044890309715
1993,PRON,0.16386003831803972,0.19322528363047,0.029365245312430288
1993,SCONJ,0.0,0.019578606158833063,0.019578606158833063
1993,INTJ,0.0,0.01721231766612642,0.01721231766612642
1993,CCONJ,0.0,0.031183144246353323,0.031183144246353323
1993,ADJ,0.054519175826022656,0.04473257698541329,0.009786598840609367
1993,CONJ,0.032099761352559576,0.0,0.032099761352559576
1994,VERB,0.21174443355745515,0.1688298982520219,0.04291453530543324
1994,SYM,0.0,0.0,0.0
1994,X,0.0010474034530526743,0.0004891729715627446,0.0005582304814899297
1994,PROPN,0.0,0.048786851030524395,0.048786851030524395
1994,NOUN,0.2607358853937899,0.15007826767545004,0.11065761771833985
1994,.,3.378720816298949e-05,0.0,3.378720816298949e-05
1994,PRT,0.034902186032368145,0.0,0.034902186032368145
1994,NUM,0.006115484677501098,0.005772241064440386,0.0003432436130607116
1994,DET,0.0823394262932054,0.07830028698147665,0.004039139311728751
1994,AUX,0.0,0.06711453169840856,0.06711453169840856
1994,PART,0.0,0.03551395773545526,0.03551395773545526
1994,PUNCT,0.0,3.2611531437516305e-05,3.2611531437516305e-05
1994,ADP,0.08730614589316485,0.08198539003391599,0.005320755859248863
1994,ADV,0.07098692435044092,0.06075528306809288,0.01023164128234804
1994,PRON,0.1597459201946143,0.19188625097834594,0.03214033078373163
1994,SCONJ,0.0,0.023578137229324288,0.023578137229324288
1994,INTJ,0.0,0.015327419775632664,0.015327419775632664
1994,CCONJ,0.0,0.03055700495695278,0.03055700495695278
1994,ADJ,0.053654086562827316,0.04099269501695799,0.012661391545869323
1994,CONJ,0.031388316383417235,0.0,0.031388316383417235
1995,VERB,0.21615797654373323,0.17984405991382257,0.03631391662991065
1995,SYM,0.0,0.0,0.0
1995,X,0.001483679525222552,0.00044456603515491416,0.0010391134900676379
1995,PROPN,0.0,0.04650844675466794,0.04650844675466794
1995,NOUN,0.25625264942772363,0.14321865809452158,0.11303399133320205
1995,.,0.0,0.0,0.0
1995,PRT,0.04387452310300975,0.0,0.04387452310300975
1995,NUM,0.006111346615797654,0.005950345393611928,0.00016100122218572644
1995,DET,0.07927087749046206,0.07684152930716093,0.002429348183301136
1995,AUX,0.0,0.06107653375282129,0.06107653375282129
1995,PART,0.0,0.037480336502291225,0.037480336502291225
